ID,TENURE,AGE,GENDER,NATIONALITY,AREA_CODE,STATE,REGION,STATUS_BEFORE,STATUS_AFTER,OFFER_TAKER,OFFER_TAKE_UP_DT,DATA_PURC_BEFORE,DATA_PURC_AFTER,DATA_CHRG_BEFORE,DATA_CHRG_AFTER,DATA_USG_BEFORE,DATA_USG_AFTER,VOICE_USG_BEFORE,VOICE_USG_AFTER,RLD_IND_BEFORE,RLD_IND_AFTER,RLD_AMT_BEFORE,RLD_AMT_AFTER,CPA_RVN_BEFORE,CPA_RVN_AFTER,ARPU_BEFORE,ARPU_AFTER,ACTVIITY_DAYS_AFTER,ACTIVITY_STATUS_AFTER,OFFER_CD,OFFER_NAME,OFFER_TYPE,RELOAD_CD,RELOAD_CHANNEL,RELOAD_TYPE
S1,30,-9999,?,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,Y,?,2,6.525621,1.021782,14.15,0,N,N,?,?,?,?,?,3,0,BEFORE & AFTER CAMP,,NA,NA,NA,NA,NA
S2,37,22,?,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/05/2022,N,Y,?,3,0,4.869297,0,0.2,N,Y,?,25,?,?,?,23.36,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,RETAIL,NON-DIGITAL
S3,30,20,Female,Malaysia,11,SABAH,EAST WEST,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,9,BEFORE & AFTER CAMP,,NA,NA,NA,NA,NA
S4,32,21,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S5,36,21,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S6,18,21,Male,Malaysia,2,KEDAH,NORTHERN,Active,Active,N,?,Y,N,8,?,0.56714,4.447046,0,0,Y,Y,5,15.01,?,?,8,?,0,BEFORE & AFTER CAMP,,NA,NA,C1,CASH,NON-DIGITAL
S7,21,21,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S8,60,22,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0.3167,0.3167,N,N,?,?,?,?,0.3,0.3,5,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S9,29,22,Male,Malaysia,13,TERENGGANU,EASTERN,Active,Active,Y,10/06/2022,Y,N,15,?,0.006579,0,0,0,N,N,?,?,0.15,?,?,?,38,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S10,37,22,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,5.4833,0,Y,N,5,?,?,?,2.4,?,19,DURING CAMP THEN REMAIN,,NA,NA,C1,VOUCHER,NON-DIGITAL
S11,71,22,Female,Malaysia,8,PENANG,NORTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,1,N,N,?,?,0.15,?,0.15,1.2,0,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S12,23,22,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/05/2022,Y,Y,15,15,4.218365,12.611988,4.35,1.9667,Y,Y,25,20,?,?,17,17.41,0,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,RETAIL,NON-DIGITAL
S13,22,22,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/06/2022,Y,N,15,?,0.000253,0,0,0,N,N,?,?,?,?,0.1,?,35,NO ACTIVITY SINCE SEP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S14,16,22,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S15,35,22,Female,Malaysia,12,SARAWAK,EAST WEST,Active,Active,N,?,N,Y,?,4,0,3.299961,0,0,N,Y,?,20.01,?,?,?,5.01,0,BEFORE & AFTER CAMP,,NA,NA,C1,CASH,NON-DIGITAL
S16,43,22,Male,Malaysia,5,KLANG VALLEY,CENTRAL,Active,Active,Y,10/06/2022,N,N,?,?,0.710452,0,0,0,N,N,?,?,4.2,?,2.2,?,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S17,30,22,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,Y,Y,27.98,14.99,4.50101,11.392633,0.6667,8,Y,Y,20,35,?,15.15,27.98,43.9,0,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C2,KIOSK,DIGITAL
S18,32,22,Female,Malaysia,2,KEDAH,NORTHERN,Active,Active,Y,10/05/2022,Y,Y,15,4,0.401492,0.117595,0,0,N,Y,?,5,?,?,4,4,1,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,VOUCHER,NON-DIGITAL
S19,43,22,Male,Malaysia,7,N SEMBILAN,SOURTHERN,Active,Active,N,?,Y,N,1,?,0.083894,0,0.5333,0,N,N,?,?,?,?,0.66,?,37,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S20,18,22,Female,Malaysia,8,PENANG,NORTHERN,Active,Active,N,?,N,N,?,?,0.000003,0,0,0,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S21,16,22,Male,Malaysia,3,KELANTAN,EASTERN,Active,Active,Y,10/06/2022,Y,N,15,?,0.000001,0,0,0,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S22,48,22,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,Y,?,5,?,?,?,0.8,33,NO ACTIVITY SINCE SEP,,NA,NA,C1,VOUCHER,NON-DIGITAL
S23,99,22,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/05/2022,Y,N,15,?,1.528702,0.300134,0,0,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S24,59,22,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/05/2022,Y,N,15,?,0,0.614959,0,0,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S25,79,22,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0.000012,0,10,N,N,?,?,?,?,?,3,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S26,17,22,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,Y,N,15,?,23.56179,0,41.6166,0,Y,N,60,?,1.5,?,44.9,?,36,NO ACTIVITY SINCE SEP,A001,BOS_1,FREE Internet (18GB),C2,DSO,DIGITAL
S27,15,22,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,4,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S28,35,22,Male,Malaysia,7,PAHANG,EASTERN,Active,Active,N,?,N,N,?,?,0.599746,0,0,0,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP,A002,NA,NA,NA,NA,NA
S29,20,22,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,14,BEFORE & AFTER CAMP,A002,NA,NA,NA,NA,NA
S30,21,22,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,34.99,?,0.248792,0.106915,4.3333,0,N,N,?,?,?,?,36.39,?,11,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S31,72,22,Female,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,N,Y,?,5,?,?,?,?,17,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S32,20,22,Male,Malaysia,1,JOHOR,SOURTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,Y,N,10,?,?,?,?,?,17,BEFORE & AFTER CAMP,,NA,NA,C2,APP,DIGITAL
S33,60,22,Male,Malaysia,7,PAHANG,EASTERN,Active,Active,Y,10/05/2022,Y,N,15,?,6.535855,0,0,0,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S34,34,22,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,Y,N,1,?,0.046892,0,64.2166,0,N,N,?,?,?,?,5.02,?,35,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S35,24,22,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,Y,N,15,?,0.377779,7.717801,0,0,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S36,46,22,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/06/2022,Y,Y,27.99,8,62.1092,16.877937,1.7667,1.1167,Y,Y,98,43,?,?,69.51,38.7,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,VOUCHER,NON-DIGITAL
S37,93,22,Female,Malaysia,7,PAHANG,EASTERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0,0,Y,N,5,?,?,?,?,?,0,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S38,74,22,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/06/2022,Y,N,15,?,2.219478,6.929111,0.4833,0,Y,Y,10,10,14,?,14.45,?,2,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S39,23,22,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,Y,Y,4,3,11.05882,11.66526,14.5833,22.6167,Y,Y,30,30,?,?,16.6,37.73,1,DURING & AFTER CAMP,,NA,NA,C1,VOUCHER,NON-DIGITAL
S40,61,23,Male,Malaysia,13,TERENGGANU,EASTERN,Active,Active,Y,10/06/2022,Y,Y,15,4,0.000075,32.595808,0,87.5333,Y,Y,5,45,?,?,?,48,0,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S41,39,23,Female,Malaysia,10,PERLIS,NORTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,8.88416,6.381993,0,0,Y,N,5,?,?,?,3,?,9,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S42,79,23,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,Y,?,5,?,?,?,?,13,BEFORE & AFTER CAMP,,NA,NA,C1,VOUCHER,NON-DIGITAL
S43,65,23,Male,Malaysia,7,PAHANG,EASTERN,Active,Active,N,?,Y,Y,4,10,0,102.727141,0,0,Y,Y,5,30,?,?,?,25.8,2,DURING & AFTER CAMP,,NA,NA,C1,VOUCHER,NON-DIGITAL
S44,20,23,Male,Malaysia,2,KEDAH,NORTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,16,DURING & AFTER CAMP,,NA,NA,NA,NA,NA
S45,23,23,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,11,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S46,71,23,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,2,BEFORE & AFTER CAMP,,NA,NA,NA,NA,NA
S47,63,23,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0.000008,0.00005,0,0,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S48,28,23,Male,Malaysia,5,MALACCA,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0,2.3167,N,Y,?,10,?,?,?,4.5,0,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S49,39,23,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,N,?,Y,Y,3,4,3.795165,1.677326,4.2833,5.6833,Y,Y,5,30,?,?,9,12.5,0,BEFORE & AFTER CAMP,,NA,NA,C1,RETAIL,NON-DIGITAL
S50,33,23,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,N,Y,?,3,2.842759,3.129518,0,0,N,Y,?,5,?,?,6,3,1,BEFORE & AFTER CAMP,,NA,NA,C1,VOUCHER,NON-DIGITAL
S51,20,23,Male,Malaysia,7,PAHANG,EASTERN,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S52,19,23,Female,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,Y,N,3,?,5.137681,0,3.8333,0,Y,N,30,?,?,?,14.15,?,39,NO ACTIVITY SINCE SEP,,NA,NA,C1,RETAIL,NON-DIGITAL
S53,16,23,Male,Malaysia,7,PAHANG,EASTERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,2,?,2,?,33,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S54,24,23,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/05/2022,Y,N,15,?,1.166561,0,0,0,N,N,?,?,?,?,?,?,38,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S55,30,23,Male,Malaysia,13,TERENGGANU,EASTERN,Active,Active,Y,10/06/2022,Y,Y,15,4,3.850227,14.951605,9.8334,14.55,Y,Y,15,50,?,?,3.6,41.93,0,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,RETAIL,NON-DIGITAL
S56,18,23,Female,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,8,?,24,BEFORE CAMP THEN REMAIN,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S57,28,23,Unspecified,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/05/2022,Y,Y,15,0.01,0.025825,17.040703,0,1.0667,N,N,?,?,?,?,?,0.87,0,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S58,23,23,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,N,?,Y,N,3,?,1.66404,0,0.6167,0,Y,N,5,?,?,?,5,?,0,DURING & AFTER CAMP,,NA,NA,C1,RETAIL,NON-DIGITAL
S59,24,23,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,1,BEFORE & AFTER CAMP,,NA,NA,NA,NA,NA
S60,77,23,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,Y,?,10,2.999741,0.509058,2.8333,1.4333,Y,Y,10,10,?,?,2.4,10.6,0,BEFORE & AFTER CAMP,,NA,NA,C1,RETAIL,NON-DIGITAL
S61,34,23,Male,Malaysia,5,MALACCA,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,3.360284,0,0,0,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S62,24,23,Female,Malaysia,12,SARAWAK,EAST WEST,Active,Active,N,?,N,N,?,?,4.958513,0,0,0,Y,N,10,?,2,?,9.9,?,2,BEFORE & AFTER CAMP,,NA,NA,C1,RETAIL,NON-DIGITAL
S63,73,23,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/06/2022,Y,Y,15,14.99,15.744141,28.394751,0,0,Y,Y,20,50,3.5,4.5,13.3,58.09,0,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,VOUCHER,NON-DIGITAL
S64,17,23,Female,Malaysia,2,KEDAH,NORTHERN,Active,Active,N,?,Y,N,3,?,0,0,0.3667,0,Y,N,10,?,?,?,0.13,?,1,BEFORE & AFTER CAMP,,NA,NA,C1,VOUCHER,NON-DIGITAL
S65,15,23,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0.000012,0.15,0,N,Y,?,10,?,?,0.2,?,0,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,VOUCHER,NON-DIGITAL
S66,52,23,Male,Malaysia,6,N SEMBILAN,SOURTHERN,Active,Active,N,?,N,N,?,?,0.007381,0,0,0,N,N,?,?,?,?,?,?,24,BEFORE CAMP THEN REMAIN,,NA,NA,NA,NA,NA
S67,16,23,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/05/2022,Y,N,15,?,2.820606,2.106402,0,1,N,N,?,?,?,?,?,0.6,11,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S68,18,23,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/06/2022,Y,Y,15,1.5,2.488909,1.714065,0,0,N,N,?,?,?,?,?,1.5,1,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S69,23,23,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,0,BEFORE & AFTER CAMP,A002,NA,NA,NA,NA,NA
S70,47,23,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,Y,N,60,?,14.320422,43.200172,0,0,Y,N,80,?,?,?,22,?,0,DURING & AFTER CAMP,A002,NA,NA,C1,VOUCHER,NON-DIGITAL
S71,48,23,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/06/2022,Y,N,15,?,4.473307,0.001966,0,0,Y,N,10,?,39.9,?,?,?,15,BEFORE & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,VOUCHER,NON-DIGITAL
S72,60,23,Female,Malaysia,6,N SEMBILAN,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,4,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),NA,NA,NA
S73,41,23,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/05/2022,Y,N,40,?,19.873893,39.679436,0.85,11.25,Y,N,65,?,?,?,34.1,?,0,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,VOUCHER,NON-DIGITAL
S74,40,23,Male,Malaysia,3,KELANTAN,EASTERN,Active,Active,N,?,N,N,?,?,0,0,0,0,Y,Y,25,5,?,?,25,?,6,BEFORE & AFTER CAMP,,NA,NA,C1,CASH,NON-DIGITAL
S75,36,23,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,N,?,Y,Y,12,3,1.581478,0.541733,2.8,0,Y,Y,15,5,?,?,18.6,3,15,DURING & AFTER CAMP,,NA,NA,C1,CASH,NON-DIGITAL
S76,45,23,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/06/2022,Y,N,15,?,0.000261,0.000017,0.4167,2.9667,N,Y,?,5,?,?,0.41,2.5,0,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S77,14,23,Male,Malaysia,13,TERENGGANU,EASTERN,Active,Active,Y,10/05/2022,Y,N,15,?,0.000009,0,0.0667,0,Y,N,50,?,5,?,0.6,?,21,DURING CAMP THEN REMAIN,A002,BOS_2,Free Internet (10GB),C1,CASH,NON-DIGITAL
S78,48,23,Male,Malaysia,3,KELANTAN,EASTERN,Active,Active,Y,10/05/2022,Y,N,15,?,0,0,0.0333,0,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S79,29,23,Female,Malaysia,2,KEDAH,NORTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,38.981532,0,0,0,Y,N,5,?,?,?,5,?,38,NO ACTIVITY SINCE SEP,A001,BOS_1,FREE Internet (18GB),C1,CASH,NON-DIGITAL
S80,16,24,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/06/2022,N,Y,?,1,0.070647,0.438859,0,0.0667,N,Y,?,10,?,?,?,1.4,1,DURING & AFTER CAMP,A001,BOS_1,FREE Internet (18GB),C1,VOUCHER,NON-DIGITAL
S81,40,24,Female,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,Y,N,80,?,?,?,4,8,9,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,CASH,NON-DIGITAL
S82,24,24,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,Y,N,15,?,0.426344,0,0,0,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S83,59,24,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,Y,N,5,?,?,?,0.8,?,38,NO ACTIVITY SINCE SEP,A002,NA,NA,C1,CASH,NON-DIGITAL
S84,84,24,Male,Malaysia,2,KEDAH,NORTHERN,Active,Active,N,?,Y,Y,3,4,0.359314,1.333986,0,0,Y,Y,10,5,?,?,3,4,5,BEFORE & AFTER CAMP,,NA,NA,C1,CASH,NON-DIGITAL
S85,69,24,Female,Malaysia,9,PERAK,NORTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,4.663599,0,0,0,N,N,?,?,?,?,12,?,1,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S86,69,24,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,N,?,N,N,?,?,0.000002,0,0,0,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S87,17,24,Female,Malaysia,6,N SEMBILAN,SOURTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,34,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S88,24,24,Female,Malaysia,13,TERENGGANU,EASTERN,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,23,BEFORE CAMP THEN REMAIN,,NA,NA,NA,NA,NA
S89,65,24,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,5.803043,6.205827,0,0,N,N,?,?,?,?,?,?,1,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S90,39,24,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,15,?,0.471005,0,0,0,Y,N,5,?,?,?,3,?,39,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),C1,CASH,NON-DIGITAL
S91,17,24,Female,Malaysia,12,SARAWAK,EAST WEST,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,1,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S92,52,24,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,Y,10/05/2022,Y,N,15,?,0,0.187275,0,0.2,N,N,?,?,2,?,2,0.34,6,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S93,53,24,Female,Malaysia,5,MALACCA,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0,0,0,N,N,?,?,?,?,?,?,12,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S94,24,24,Male,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,Y,Y,4,45,3.744628,22.171392,0,1.2166,Y,Y,10,60,?,?,8,55.4,0,DURING & AFTER CAMP,,NA,NA,C1,CASH,NON-DIGITAL
S95,35,24,Male,Malaysia,3,KELANTAN,EASTERN,Active,Active,Y,10/05/2022,Y,N,15,?,0.000051,0,0,0,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),NA,NA,NA
S96,53,24,Male,Malaysia,2,KEDAH,NORTHERN,Active,Active,Y,10/05/2022,Y,Y,14.99,3,4.538398,0.798836,0,0,N,Y,?,5,3,1.2,0.02,5,11,DURING & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,VOUCHER,NON-DIGITAL
S97,85,24,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/06/2022,Y,N,15,?,0,0.000001,0,0,Y,N,5,?,?,?,?,?,5,BEFORE & AFTER CAMP,A002,BOS_2,Free Internet (10GB),C1,CASH,NON-DIGITAL
S98,75,24,Male,Malaysia,9,PERAK,NORTHERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,0,DURING & AFTER CAMP,,NA,NA,NA,NA,NA
S99,48,24,Female,Malaysia,4,KLANG VALLEY,CENTRAL,Active,Active,N,?,N,N,?,?,0.000002,0,0,0,N,N,?,?,?,?,?,?,35,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S100,25,24,Male,Malaysia,12,SARAWAK,EAST WEST,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,37,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S101,106,24,Male,Malaysia,11,SABAH,EAST WEST,Active,Close,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,33,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S102,19,24,Male,Malaysia,1,JOHORE,SOURTHERN,Active,Active,Y,10/05/2022,Y,N,34.99,?,1.917208,0,7.45,0,Y,N,50,?,?,?,27.98,?,37,NO ACTIVITY SINCE SEP,A002,BOS_2,Free Internet (10GB),C1,CASH,NON-DIGITAL
S103,14,24,Female,Malaysia,3,KELANTAN,EASTERN,Active,Active,N,?,Y,N,5,?,5.502242,0,1,0,Y,N,10,?,?,?,9.2,?,33,NO ACTIVITY SINCE SEP,,NA,NA,C1,CASH,NON-DIGITAL
S104,82,24,Female,Malaysia,13,TERENGGANU,EASTERN,Active,Active,N,?,N,N,?,?,0,0,0,0,N,N,?,?,?,?,?,?,36,NO ACTIVITY SINCE SEP,,NA,NA,NA,NA,NA
S105,41,24,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,N,?,Y,N,1,?,68.185184,0,15.05,0,Y,N,5,?,?,?,2,?,14,BEFORE & AFTER CAMP,,NA,NA,C1,CASH,NON-DIGITAL
S106,28,24,Male,Malaysia,11,SABAH,EAST WEST,Active,Active,Y,10/06/2022,Y,N,15,?,0.000001,0,0,0,N,N,?,?,?,?,?,?,21,DURING CAMP THEN REMAIN,A002,BOS_2,Free Internet (10GB),NA,NA,NA
